var,state,year,value,industry_full,industry_code,industry_group
Real estate business services,base,2049,21.8851,64. Real estate business services,64,Sector 13 - Professional services (M)
Real estate business services,base,2050,22.1694,64. Real estate business services,64,Sector 13 - Professional services (M)
Legal services,base,2017,6.4906,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2018,7.0193,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2019,7.1723,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2020,7.3909,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2021,7.0847,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2022,7.0206,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2023,7.2241,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2024,7.388,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2025,7.6872,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2026,7.741,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2027,7.9226,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2028,8.0869,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2029,8.2541,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2030,8.4223,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2031,8.5917,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2032,8.7624,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2033,8.9343,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2034,9.1075,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2035,9.282,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2036,9.4578,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2037,9.635,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2038,9.8138,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2039,9.9942,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2040,10.1764,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2041,10.3604,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2042,10.5463,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2043,10.7341,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2044,10.924,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2045,11.1159,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2046,11.31,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2047,11.5065,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2048,11.7053,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2049,11.9066,65. Legal services,65,Sector 13 - Professional services (M)
Legal services,base,2050,12.1107,65. Legal services,65,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2017,67.9545,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2018,73.6834,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2019,74.8714,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2020,77.1876,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2021,73.2404,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2022,72.696,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2023,75.1934,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2024,77.2727,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2025,80.8015,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2026,81.3477,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2027,83.2734,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2028,85.0133,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2029,86.7847,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2030,88.5667,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2031,90.3607,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2032,92.1665,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2033,93.9837,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2034,95.8117,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2035,97.6506,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2036,99.5006,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2037,101.3621,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2038,103.2372,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2039,105.1268,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2040,107.0312,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2041,108.9513,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2042,110.8878,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2043,112.8413,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2044,114.8127,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2045,116.8029,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2046,118.8127,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2047,120.8433,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2048,122.8957,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2049,124.9714,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
"Professional, Scientific and technical services",base,2050,127.0717,"66. Professional, Scientific and technical services",66,Sector 13 - Professional services (M)
Other business services,base,2017,36.7509,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2018,39.0663,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2019,40.117,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2020,40.7834,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2021,40.3407,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2022,40.4444,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2023,41.5641,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2024,42.3467,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2025,43.5859,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2026,44.1649,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2027,45.1886,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2028,46.1589,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2029,47.1454,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2030,48.1415,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2031,49.148,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2032,50.1652,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2033,51.193,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2034,52.2314,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2035,53.2807,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2036,54.3409,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2037,55.4123,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2038,56.4958,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2039,57.5917,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2040,58.7004,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2041,59.822,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2042,60.957,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2043,62.1055,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2044,63.2679,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2045,64.4447,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2046,65.6362,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2047,66.8429,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2048,68.0654,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2049,69.3043,67. Other business services,67,Sector 14 - Administrative services (N)
Other business services,base,2050,70.5603,67. Other business services,67,Sector 14 - Administrative services (N)
Public administration,base,2017,77.2777,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2018,83.2287,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2019,86.6733,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2020,93.6373,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2021,98.9374,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2022,95.7711,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2023,96.8166,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2024,97.1088,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2025,95.5703,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2026,95.8673,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2027,97.2994,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2028,98.6007,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2029,99.9346,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2030,101.2821,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2031,102.6416,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2032,104.0109,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2033,105.388,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2034,106.7709,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2035,108.1583,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2036,109.5491,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2037,110.9423,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2038,112.3379,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2039,113.7355,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2040,115.1347,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2041,116.5349,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2042,117.9361,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2043,119.3378,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2044,120.7401,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2045,122.1429,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2046,123.5462,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2047,124.9503,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2048,126.3554,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2049,127.762,68. Public administration,68,Sector 15 - Public administration and safety (O)
Public administration,base,2050,129.1705,68. Public administration,68,Sector 15 - Public administration and safety (O)
Defence services,base,2017,1.2529,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2018,1.3044,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2019,1.3781,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2020,1.5065,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2021,1.6577,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2022,1.5992,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2023,1.5905,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2024,1.5916,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2025,1.5189,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2026,1.5378,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2027,1.5567,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2028,1.576,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2029,1.5956,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2030,1.6153,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2031,1.6352,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2032,1.6551,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2033,1.675,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2034,1.6948,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2035,1.7147,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2036,1.7344,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2037,1.7541,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2038,1.7738,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2039,1.7933,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2040,1.8128,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2041,1.8323,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2042,1.8516,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2043,1.8709,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2044,1.89,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2045,1.9091,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2046,1.9281,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2047,1.947,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2048,1.9659,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2049,1.9846,69. Defence services,69,Sector 15 - Public administration and safety (O)
Defence services,base,2050,2.0033,69. Defence services,69,Sector 15 - Public administration and safety (O)
Pre-school education services,base,2017,2.697,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2018,2.9641,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2019,3.0469,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2020,3.1915,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2021,3.103,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2022,3.0962,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2023,3.1361,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2024,3.1517,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2025,3.2299,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2026,3.2405,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2027,3.3059,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2028,3.3646,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2029,3.4246,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2030,3.4853,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2031,3.5464,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2032,3.6081,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2033,3.6703,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2034,3.7329,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2035,3.796,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2036,3.8596,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2037,3.9235,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2038,3.988,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2039,4.0529,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2040,4.1183,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2041,4.1842,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2042,4.2506,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2043,4.3176,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2044,4.385,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2045,4.4531,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2046,4.5217,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2047,4.5909,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2048,4.6607,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2049,4.7312,70. Pre-school education services,70,Sector 16 - Education and training (P)
Pre-school education services,base,2050,4.8025,70. Pre-school education services,70,Sector 16 - Education and training (P)
Primary school education services,base,2017,43.5311,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2018,46.3851,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2019,47.964,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2020,51.6746,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2021,53.145,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2022,51.9352,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2023,52.164,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2024,52.1505,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2025,51.981,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2026,52.0613,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2027,52.7086,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2028,53.2892,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2029,53.8833,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2030,54.4818,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2031,55.0845,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2032,55.6905,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2033,56.2991,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2034,56.9094,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2035,57.521,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2036,58.1333,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2037,58.7463,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2038,59.3597,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2039,59.9735,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2040,60.5873,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2041,61.201,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2042,61.8144,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2043,62.4276,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2044,63.0404,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2045,63.6531,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2046,64.2655,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2047,64.8781,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2048,65.4909,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2049,66.1044,71. Primary school education services,71,Sector 16 - Education and training (P)
Primary school education services,base,2050,66.7189,71. Primary school education services,71,Sector 16 - Education and training (P)
Secondary school education services,base,2017,21.6699,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2018,23.0568,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2019,23.871,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2020,25.3003,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2021,26.2495,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2022,25.7193,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2023,25.8835,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2024,25.9014,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2025,25.7949,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2026,25.8508,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2027,26.1664,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2028,26.4514,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2029,26.7426,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2030,27.0359,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2031,27.331,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2032,27.6278,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2033,27.9257,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2034,28.2244,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2035,28.5237,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2036,28.8233,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2037,29.123,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2038,29.4231,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2039,29.7231,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2040,30.0232,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2041,30.3232,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2042,30.6229,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2043,30.9225,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2044,31.2219,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2045,31.521,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2046,31.82,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2047,32.119,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2048,32.418,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2049,32.7173,72. Secondary school education services,72,Sector 16 - Education and training (P)
Secondary school education services,base,2050,33.0169,72. Secondary school education services,72,Sector 16 - Education and training (P)
Technical education services,base,2017,27.1647,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2018,28.7556,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2019,29.6881,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2020,26.6236,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2021,27.5945,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2022,28.1603,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2023,28.8696,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2024,29.1966,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2025,29.9072,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2026,30.099,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2027,30.4773,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2028,30.8309,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2029,31.1881,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2030,31.546,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2031,31.9052,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2032,32.2657,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2033,32.6275,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2034,32.9906,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2035,33.3548,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2036,33.7201,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2037,34.0866,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2038,34.4546,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2039,34.8241,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2040,35.1949,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2041,35.5672,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2042,35.9409,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2043,36.316,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2044,36.6926,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2045,37.0709,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2046,37.4508,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2047,37.8325,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2048,38.2164,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2049,38.6026,73. Technical education services,73,Sector 16 - Education and training (P)
Technical education services,base,2050,38.9914,73. Technical education services,73,Sector 16 - Education and training (P)
Tertiary education services,base,2017,20.2718,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2018,21.347,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2019,22.1347,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2020,18.7529,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2021,20.1443,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2022,20.7119,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2023,21.3597,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2024,21.6408,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2025,22.0574,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2026,22.2264,74. Tertiary education services,74,Sector 16 - Education and training (P)
Tertiary education services,base,2027,22.4705,74. Tertiary education services,74,Sector 16 - Education and training (P)
